model,protein,spearman_rho
AMPLIFY_350M,CAR11,0.3640679004505174
AMPLIFY_350M,BLAT,0.30637676185921064
AMPLIFY_350M,A4D664,0.25568911657304
AMPLIFY_350M,BLAT,0.3146042206931494
AMPLIFY_350M,PTEN,0.3977201449514676
AMPLIFY_350M,DOCK1,0.6154450058630095
AMPLIFY_350M,POLG,-0.13804660270851415
AMPLIFY_350M,RAD,0.2736790665971797
AMPLIFY_350M,GLPA,0.37436698789871814
AMPLIFY_350M,HECD1,0.5726662515058567
AMPLIFY_350M,MSH2,0.28550372008636293
AMPLIFY_350M,SPA,0.07269789822981314
AMPLIFY_350M,TPMT,0.48999813405296805
AMPLIFY_350M,TAT,0.27479826529640494
AMPLIFY_350M,MTH3,0.6909187533745966
AMPLIFY_350M,OXDA,0.32489509873258354
AMPLIFY_350M,SR43C,0.5242839311803302
AMPLIFY_350M,R1AB,0.41256064127248504
AMPLIFY_350M,OPSD,0.5342638848075228
AMPLIFY_350M,CP2C9,0.5456696063939289
AMPLIFY_350M,CATR,0.37275704271072124
AMPLIFY_350M,IF1,0.472866253528031
AMPLIFY_350M,ENV,-0.09385592056867552
AMPLIFY_350M,HMDH,0.26723931721575356
AMPLIFY_350M,A0A1I9GEU1,0.023281869384768505
AMPLIFY_350M,SPTN1,0.47842449006171395
AMPLIFY_350M,KKA2,0.6557174394500177
AMPLIFY_350M,Q6WV12,0.03366976313927405
AMPLIFY_350M,RD23A,0.49515105408066445
AMPLIFY_350M,UBR5,0.3482742634979466
AMPLIFY_350M,FKBP3,0.17284831177857005
AMPLIFY_350M,ARGR,0.48169578972878724
AMPLIFY_350M,SHOC2,0.3564098058805765
AMPLIFY_350M,ODP2,0.16064107645761952
AMPLIFY_350M,ENVZ,0.1620481088903472
AMPLIFY_350M,CP2C9,0.5234729530014384
AMPLIFY_350M,AICDA,0.2932965672157945
AMPLIFY_350M,A4GRB6,0.7131803071836876
ISMC_300M,POLG,0.10983519844475821
ISMC_300M,GCN4,0.48853255454681993
ISMC_300M,HCP,0.7000800366884121
ISMC_300M,SOX30,0.3040715891491322
ISMC_300M,PA,-0.04861763642950052
ISMC_300M,SCN5A,0.13086268560588973
ISMC_300M,HEM3,0.4144570510187025
ISMC_300M,SPIKE,0.12552649234482818
ISMC_300M,MBD11,0.6347634016296118
ISMC_300M,A0A192B1T2,0.3057620558140244
ISMC_300M,BBC1,0.5084274567300437
ISMC_300M,P53,0.4814187759902442
ISMC_300M,PABP,0.6938003679980863
ISMC_300M,B2L11,0.17711724365478118
ISMC_300M,VKOR1,0.45897514193298156
ISMC_300M,DNJA1,0.536490428940046
ISMC_300M,RS15,0.3463420644934529
ISMC_300M,RNC,0.5636691797324828
ISMC_300M,CCR5,0.35518132604838903
ISMC_300M,NPC1,0.4815050909533371
ISMC_300M,HIS7,0.06531972376191111
ISMC_300M,Q2N0S5,0.3568354475080021
ISMC_300M,A0A140D2T1,-0.052035115583503426
ISMC_300M,VILI,0.6639371153670874
ISMC_300M,MET,0.5595882083338235
ISMC_300M,AMFR,0.5260599086498859
ISMC_300M,RASH,0.3817576463167182
ISMC_300M,PR40A,0.5696323304648527
ISMC_300M,SRBS1,0.6294635952626059
ISMC_300M,NUD15,0.6689611595808915
ISMC_300M,GAL4,0.4486443097150753
ISMC_300M,RPC1,0.06817612301368697
ISMC_300M,OBSCN,0.7131489297417738
ISMC_300M,CSN4,0.5271927411701013
ISMC_300M,Q837P5,0.34447802793383275
ISMC_300M,CAPSD,0.2584805649104328
ISMC_300M,ENV,
ISMC_300M,YAIA,0.2703357085655584
ISMC_300M,LYAM1,0.34457553958702286
ISMC_300M,PSAE,0.39320095736308464
ISMC_300M,CCDB,0.45070067590106705
ISMC_300M,SPG1,0.3685190366405702
ISMC_300M,PIN1,0.6863573434810833
ISMC_300M,CAR11,0.33390279848824705
ISMC_300M,PITX2,0.43817755738298303
ISMC_300M,ANCSZ,0.5836661267141485
ISMC_300M,P53,0.5252169970388311
ISMC_300M,HXK4,0.3958418086813849
ISMC_300M,SRC,0.4747842965293663
ISMC_300M,BCHB,0.4459917703064028
ISMC_300M,F7YBW8,0.3912683755218086
ISMC_300M,TRPC,0.629736150342781
ISMC_300M,POLG,0.008294078852687806
ISMC_300M,SC6A4,0.5519785065549647
ISMC_300M,DLG4,0.6126305321342437
ISMC_300M,SPG2,0.25642658429956144
ISMC_300M,HSP82,0.4964813005575317
ISMC_300M,YNZC,0.4797658607303045
ISMC_300M,DYR,0.447430952102433
ISMC_300M,HSP82,0.380421469781189
ISMC_300M,PTEN,0.555578958289292
ISMC_300M,SQSTM,0.6435555555905856
ISMC_300M,RASK,0.49380548295492604
ISMC_300M,BLAT,0.5158778641489481
ISMC_300M,ADRB2,0.5524459593354271
ISMC_300M,SYUA,0.20411172910302275
ISMC_300M,PPARG,0.6020048638871995
ISMC_300M,NUSG,0.5333076310979469
ISMC_300M,OXDA,0.3363208981326855
ISMC_300M,SUMO1,0.3421800259734016
ISMC_300M,PKN1,0.46388371311114146
ISMC_300M,MTHR,0.474361494701058
ISMC_300M,BRCA2,0.31256888927260335
ISMC_300M,RAF1,0.47156626865657564
ISMC_300M,RASK,0.10090442278577817
ISMC_300M,UBE4B,0.5937538835677166
ISMC_300M,RFAH,0.35547575097373174
ISMC_300M,A0A2Z5U3Z0,0.12849315476731782
ISMC_300M,TCRG1,0.6792262016493388
ISMC_300M,VRPI,0.5808666201159591
ISMC_300M,VKOR1,0.4355373081731743
ISMC_300M,PHOT,0.6371378652518919
ISMC_300M,C6KNH7,0.07489931755236656
ISMC_300M,GRB2,0.6928333252977524
ISMC_300M,NKX31,0.46392717093065294
ISMC_300M,RCD1,0.47726145249274404
ISMC_300M,CALM1,0.24851902460646014
ISMC_300M,SBI,0.3828353360669438
ISMC_300M,YAP1,0.5739456935718839
ISMC_300M,SERC,0.5384865780237769
ISMC_300M,TPOR,0.2998313066050888
ISMC_300M,KCNH2,0.3442061896578168
ISMC_300M,OTC,0.5499725569857331
ISMC_300M,AMIE,0.45133069249362656
ISMC_300M,CAS9,0.14145074701810556
ISMC_300M,Q837P4,0.561005331585765
ISMC_300M,UBC9,0.46215556926850226
ISMC_300M,HSP82,0.3435079795828874
ISMC_300M,SPIKE,0.06796889397355416
ISMC_300M,HXK4,0.5077442139077648
ISMC_300M,CCDB,0.518211860760829
ISMC_300M,TPK1,0.2673437067830823
ISMC_300M,FECA,0.5339199429247096
ISMC_300M,NUSA,0.5552970360902941
ISMC_300M,RPC1,0.03803302556716162
ISMC_300M,CASP3,0.5948589210197818
ISMC_300M,KCNE1,0.09785113181729665
ISMC_300M,ILF3,0.45876615161578355
ISMC_300M,F7YBW8,0.11241500895164876
ISMC_300M,SCIN,0.35365075212099195
ISMC_300M,RL20,0.38581051657956256
ISMC_300M,REV,0.11314721891509912
ISMC_300M,CASP7,0.6363029205641086
ISMC_300M,CUE1,0.3879710425177713
ISMC_300M,ERBB2,0.4942462752744372
ISMC_300M,A4,
ISMC_300M,DN7A,0.35327055632983395
ISMC_300M,CBPA2,0.5129562347864243
ISMC_300M,VG08,0.6175361147565488
ISMC_300M,Q8WTC7,0.3034736554504841
ISMC_300M,ESTA,0.376359862064561
ISMC_300M,LGK,0.4667679847348458
ISMC_300M,SAV1,0.5994907569819603
ISMC_300M,DLG4,0.464809368026999
ISMC_300M,Q59976,0.5969348308873029
ISMC_300M,MAFG,0.42157615414566413
ISMC_300M,A0A2Z5U3Z0,0.14866771995878728
ISMC_300M,D7PM05,0.37893370171302415
ISMC_300M,UBE4B,
ISMC_300M,AACC1,0.49870533589459687
ISMC_300M,KCNJ2,0.38421264718411163
ISMC_300M,DYR,0.4996242965025613
ISMC_300M,KCNJ2,0.3535989925973813
ISMC_300M,PPM1D,0.6156203246433932
ISMC_300M,RCRO,0.5340885472092862
ISMC_300M,CBS,0.39951721164021525
ISMC_300M,GFP,0.472437315494465
ISMC_300M,A0A247D711,0.06688823872628485
ISMC_300M,ISDH,0.3502385123351898
ISMC_300M,RBP1,0.5284589454607889
ISMC_300M,CD19,0.055820498089562263
ISMC_300M,MYO3,0.5281114481604132
ISMC_300M,PAI1,0.4723392581636428
ISMC_300M,TADBP,0.07304767881299833
ISMC_300M,Q53Z42,0.33236028693918807
ISMC_300M,RL40A,0.43793742008758285
ISMC_300M,CBX4,0.5700084088104084
ISMC_300M,PRKN,0.4930381032838078
ISMC_300M,BRCA1,0.4818427587378166
ISMC_300M,SRC,0.4844596302278386
ISMC_300M,RDRP,0.06955622308535103
ISMC_300M,RL40A,0.31990824528141837
ISMC_300M,ACE2,0.28395281140621903
ISMC_300M,MK01,0.1987905146776264
ISMC_300M,THO1,0.444326760877999
ISMC_300M,P84126,0.5897021082781663
ISMC_300M,S22A1,0.509236910647967
ISMC_300M,NPC1,0.6018641293592215
ISMC_300M,NCAP,0.03333156540652384
ISMC_300M,I6TAH8,0.008552889399867146
ISMC_300M,MLAC,0.34529713431327974
ISMC_300M,GDIA,0.4459423807967221
ISMC_300M,P53,0.6935785742339663
ISMC_300M,BLAT,0.7223844829087919
ISMC_300M,TRPC,-0.04420506806349387
ISMC_300M,TNKS2,0.5607150564189626
ISMC_300M,POLG,
ISMC_300M,P53,0.47411539456321977
ISMC_300M,SPG1,0.6426803829915656
ISMC_300M,S22A1,0.5971790670992162
ISMC_300M,SDA,0.6464136659936857
ISMC_300M,RPC1,0.6731773285857919
ISMC_300M,OTU7A,0.5453287880770913
ISMC_300M,SRC,0.5496009191013467
ISMC_300M,Q53Z42,0.5438485451859648
ISMC_300M,RL40A,0.3936243009763211
ISMC_300M,EPHB2,0.6740067646780356
ISMC_300M,NRAM,0.12465459528610608
ISMC_300M,KCNE1,0.6069275077544225
ISMC_300M,CAR11,0.4991625296438996
ISMC_300M,BLAT,0.7216342428107749
ISMC_300M,A4D664,0.0021503708746581436
ISMC_300M,BLAT,0.6812179781092977
ISMC_300M,PTEN,0.4830998785538397
ISMC_300M,DOCK1,0.596919958107393
ISMC_300M,POLG,-0.11542801497264293
ISMC_300M,RAD,0.2581187322284769
ISMC_300M,GLPA,0.48067509621411625
ISMC_300M,HECD1,0.7141831231121812
ISMC_300M,MSH2,0.4013745079599317
ISMC_300M,SPA,0.11775526605751568
ISMC_300M,TPMT,0.5611674011356231
ISMC_300M,TAT,0.1635813340138655
ISMC_300M,MTH3,0.5815970056461952
ISMC_300M,OXDA,0.3505800315875008
ISMC_300M,SR43C,0.5568468801366122
ISMC_300M,R1AB,0.13698611797458818
ISMC_300M,OPSD,0.5146694336158921
ISMC_300M,CP2C9,0.6743121852802227
ISMC_300M,CATR,0.3572203217576533
ISMC_300M,IF1,0.5070928284603983
ISMC_300M,ENV,-0.19021370750277794
ISMC_300M,HMDH,0.532943832573098
ISMC_300M,A0A1I9GEU1,0.06117633573646778
ISMC_300M,SPTN1,0.5760838826864868
ISMC_300M,KKA2,0.591399293743598
ISMC_300M,Q6WV12,0.13159697094711315
ISMC_300M,RD23A,0.5792510409204771
ISMC_300M,UBR5,0.4214772874674538
ISMC_300M,FKBP3,0.21867234021187745
ISMC_300M,ARGR,0.5597904446870228
ISMC_300M,SHOC2,0.30277329703480016
ISMC_300M,ODP2,0.5089443831932338
ISMC_300M,ENVZ,0.1859479086219552
ISMC_300M,CP2C9,0.631570194035376
ISMC_300M,AICDA,0.2811957545270888
ISMC_300M,A4GRB6,0.7026171564724332
ISMC_600M,POLG,-0.27595303065719
ISMC_600M,GCN4,0.5838977674117339
ISMC_600M,HCP,0.6615863448431002
ISMC_600M,SOX30,0.26452676692667
ISMC_600M,PA,0.03988972528435016
ISMC_600M,SCN5A,0.1469061957730899
ISMC_600M,HEM3,0.3976047426282196
ISMC_600M,SPIKE,0.4961442107064766
ISMC_600M,MBD11,0.48641094645196
ISMC_600M,A0A192B1T2,0.3036593694001944
ISMC_600M,BBC1,0.5259824319018997
ISMC_600M,P53,0.49087352596942213
ISMC_600M,PABP,0.6819850916237928
ISMC_600M,B2L11,0.12448609025040251
ISMC_600M,VKOR1,0.43431777156769
ISMC_600M,DNJA1,0.4002084157333532
ISMC_600M,RS15,0.3924261206213325
ISMC_600M,RNC,0.5890434120787065
ISMC_600M,CCR5,0.3684091768205169
ISMC_600M,NPC1,0.5727810321889865
ISMC_600M,HIS7,0.07213752998675438
ISMC_600M,Q2N0S5,0.32041098213368147
ISMC_600M,A0A140D2T1,-0.054937700523694934
ISMC_600M,VILI,0.6468743656588009
ISMC_600M,MET,0.5630271214699529
ISMC_600M,AMFR,0.4376912173368566
ISMC_600M,RASH,0.3568978541900351
ISMC_600M,PR40A,0.5701661103675967
ISMC_600M,SRBS1,0.5837473903457299
ISMC_600M,NUD15,0.6448115533961957
ISMC_600M,GAL4,0.5170705769237008
ISMC_600M,RPC1,0.5527077228179172
ISMC_600M,OBSCN,0.7189389924270081
ISMC_600M,CSN4,0.4228060131144594
ISMC_600M,Q837P5,0.34874166742607576
ISMC_600M,CAPSD,0.24816924768694643
ISMC_600M,ENV,0.3560590011073911
ISMC_600M,YAIA,0.1449519319518186
ISMC_600M,LYAM1,0.32142771406949144
ISMC_600M,PSAE,0.3808311902293067
ISMC_600M,CCDB,0.3209733893801333
ISMC_600M,SPG1,0.26953909365395873
ISMC_600M,PIN1,0.6691053645402283
ISMC_600M,CAR11,0.3458849077302015
ISMC_600M,PITX2,0.34761889017322295
ISMC_600M,ANCSZ,0.5629362691867839
ISMC_600M,P53,0.5634309224772281
ISMC_600M,HXK4,0.40396161215967424
ISMC_600M,SRC,0.44991036479286345
ISMC_600M,BCHB,0.4246445201971052
ISMC_600M,F7YBW8,0.32089694574927163
ISMC_600M,TRPC,0.6011388883078147
ISMC_600M,POLG,0.14187326518752316
ISMC_600M,SC6A4,0.5516073393455716
ISMC_600M,DLG4,0.5760064887324079
ISMC_600M,SPG2,0.35190146456240307
ISMC_600M,HSP82,0.5032589038192951
ISMC_600M,YNZC,0.4613432542147432
ISMC_600M,DYR,0.46904119685227846
ISMC_600M,HSP82,0.38338305313043314
ISMC_600M,PTEN,0.5439726494341603
ISMC_600M,SQSTM,0.5977267464061168
ISMC_600M,RASK,0.4988434818987459
ISMC_600M,BLAT,0.5278931157472525
ISMC_600M,ADRB2,0.5515949163762497
ISMC_600M,SYUA,0.23335691381707335
ISMC_600M,PPARG,0.6661218015042581
ISMC_600M,NUSG,0.5314906627654014
ISMC_600M,OXDA,0.33428261560885364
ISMC_600M,SUMO1,0.3967851887849137
ISMC_600M,PKN1,0.32758017094606107
ISMC_600M,MTHR,0.3713795422264577
ISMC_600M,BRCA2,0.4434790176858197
ISMC_600M,RAF1,0.44659186600587086
ISMC_600M,RASK,0.11210278895601435
ISMC_600M,UBE4B,
ISMC_600M,RFAH,0.3490622081791999
ISMC_600M,A0A2Z5U3Z0,0.1194793408116377
ISMC_600M,TCRG1,0.7139493607982591
ISMC_600M,VRPI,0.5908295562774013
ISMC_600M,VKOR1,0.4188988984741097
ISMC_600M,PHOT,0.6372697080455588
ISMC_600M,C6KNH7,0.08215897141004894
ISMC_600M,GRB2,0.7126211610928471
ISMC_600M,NKX31,0.3910585941400731
ISMC_600M,RCD1,0.47621688608594764
ISMC_600M,CALM1,0.24395122606618502
ISMC_600M,SBI,0.5188648441176488
ISMC_600M,YAP1,0.358491858572039
ISMC_600M,SERC,0.5628122592053448
ISMC_600M,TPOR,0.3510515138135261
ISMC_600M,KCNH2,0.32472762881555817
ISMC_600M,OTC,0.5757254374078478
ISMC_600M,AMIE,0.5128245577807513
ISMC_600M,CAS9,0.1585596351744456
ISMC_600M,Q837P4,0.5105620943292162
ISMC_600M,UBC9,0.45693280959018656
ISMC_600M,HSP82,0.40999356129973225
ISMC_600M,SPIKE,0.5285241735096788
ISMC_600M,HXK4,0.4946975349765402
ISMC_600M,CCDB,0.4384118976255162
ISMC_600M,TPK1,0.26895486852591316
ISMC_600M,FECA,0.5657079627381851
ISMC_600M,NUSA,0.5505120678892922
ISMC_600M,RPC1,0.568479720030713
ISMC_600M,CASP3,0.6381503150693814
ISMC_600M,KCNE1,0.09079277279265523
ISMC_600M,ILF3,0.4043301673343357
ISMC_600M,F7YBW8,0.33874740609102255
ISMC_600M,SCIN,0.44163192210229407
ISMC_600M,RL20,0.39129631026726597
ISMC_600M,REV,0.18689760542675868
ISMC_600M,CASP7,0.6425943208252936
ISMC_600M,CUE1,0.5761947644027733
ISMC_600M,ERBB2,0.49546466813323253
ISMC_600M,A4,0.46285800419412404
ISMC_600M,DN7A,0.21525248397297078
ISMC_600M,CBPA2,0.5682678857113065
ISMC_600M,VG08,0.6151284958930241
ISMC_600M,Q8WTC7,0.3457910724997179
ISMC_600M,ESTA,0.3731738820017017
ISMC_600M,LGK,0.4930765518906658
ISMC_600M,SAV1,0.6622128714171134
ISMC_600M,DLG4,0.5256538371032925
ISMC_600M,Q59976,0.6127003451207667
ISMC_600M,MAFG,0.6283458891590648
ISMC_600M,A0A2Z5U3Z0,0.16558488843118702
ISMC_600M,D7PM05,0.3853546776862161
ISMC_600M,UBE4B,0.4676138231401763
ISMC_600M,AACC1,0.5075565425527815
ISMC_600M,KCNJ2,0.37007955930079806
ISMC_600M,DYR,0.5087889294195601
ISMC_600M,KCNJ2,0.3297271397535841
ISMC_600M,PPM1D,0.6163555767272902
ISMC_600M,RCRO,0.5383680856326737
ISMC_600M,CBS,0.4072422965545498
ISMC_600M,GFP,0.5347027649549223
ISMC_600M,A0A247D711,0.09067400740315958
ISMC_600M,ISDH,0.27063866949116006
ISMC_600M,RBP1,0.6209207220828515
ISMC_600M,CD19,0.0711865670104119
ISMC_600M,MYO3,0.5278322024464035
ISMC_600M,PAI1,0.4643862945366807
ISMC_600M,TADBP,0.11440165753825551
ISMC_600M,Q53Z42,0.28475469441545365
ISMC_600M,RL40A,0.45209054429088846
ISMC_600M,CBX4,0.5762333693777966
ISMC_600M,PRKN,0.5572817043953983
ISMC_600M,BRCA1,0.520342832055308
ISMC_600M,SRC,0.4589612887629936
ISMC_600M,RDRP,0.0814569124371883
ISMC_600M,RL40A,0.27150902601770044
ISMC_600M,ACE2,0.289916616261158
ISMC_600M,MK01,0.1510575204578654
ISMC_600M,THO1,0.4932990911092789
ISMC_600M,P84126,0.5993396267751621
ISMC_600M,S22A1,0.5257355782759617
ISMC_600M,NPC1,0.6459630449218672
ISMC_600M,NCAP,0.030024637535990335
ISMC_600M,I6TAH8,0.016849342494732716
ISMC_600M,MLAC,0.38752432961781924
ISMC_600M,GDIA,0.45537443806785693
ISMC_600M,P53,0.6907379769712824
ISMC_600M,BLAT,0.7706433708334912
ISMC_600M,TRPC,-0.030431213693957907
ISMC_600M,TNKS2,0.6303508853306851
ISMC_600M,POLG,
ISMC_600M,P53,0.48311499528880814
ISMC_600M,SPG1,0.5658630872321726
ISMC_600M,S22A1,0.6075834948026596
ISMC_600M,SDA,0.6424392782992006
ISMC_600M,RPC1,0.07096117719676384
ISMC_600M,OTU7A,0.6200943075556388
ISMC_600M,SRC,0.5286601163358047
ISMC_600M,Q53Z42,0.5037088711084057
ISMC_600M,RL40A,0.38454398111095744
ISMC_600M,EPHB2,0.5649448505899746
ISMC_600M,NRAM,0.18867208097902924
ISMC_600M,KCNE1,0.533725304689085
ISMC_600M,CAR11,0.50356224717801
ISMC_600M,BLAT,0.7653291005289705
ISMC_600M,A4D664,0.02867652012520249
ISMC_600M,BLAT,0.7309972419957692
ISMC_600M,PTEN,0.47809986176786323
ISMC_600M,DOCK1,0.6179930313459778
ISMC_600M,POLG,-0.008595634584029913
ISMC_600M,RAD,0.2877377233374259
ISMC_600M,GLPA,0.3499912893700257
ISMC_600M,HECD1,0.7069315771069354
ISMC_600M,MSH2,0.3914361941532682
ISMC_600M,SPA,0.17512181280310615
ISMC_600M,TPMT,0.5543951313110833
ISMC_600M,TAT,-0.046977051462331956
ISMC_600M,MTH3,0.6411763940607074
ISMC_600M,OXDA,0.34811010034007783
ISMC_600M,SR43C,0.680035886204693
ISMC_600M,R1AB,0.16246604969625816
ISMC_600M,OPSD,0.49403602302801974
ISMC_600M,CP2C9,0.6395217379318431
ISMC_600M,CATR,0.31623371824002566
ISMC_600M,IF1,0.5292337287464134
ISMC_600M,ENV,-0.16234053423037342
ISMC_600M,HMDH,0.5051707341181352
ISMC_600M,A0A1I9GEU1,0.06237693626725507
ISMC_600M,SPTN1,0.6059457104143461
ISMC_600M,KKA2,0.6382546203982754
ISMC_600M,Q6WV12,0.19220448392544945
ISMC_600M,RD23A,0.5900661867893833
ISMC_600M,UBR5,0.5129961516407898
ISMC_600M,FKBP3,0.1717295849108257
ISMC_600M,ARGR,0.5593844519139826
ISMC_600M,SHOC2,0.3064059950590858
ISMC_600M,ODP2,0.5290653852179392
ISMC_600M,ENVZ,0.18475052993502514
ISMC_600M,CP2C9,0.6079372746723518
ISMC_600M,AICDA,0.3264842322272926
ISMC_600M,A4GRB6,0.7344448260940885
SaProt_650M,POLG,0.7271705427820296
SaProt_650M,GCN4,0.6554144385026738
SaProt_650M,HCP,0.7886498920721865
SaProt_650M,SOX30,0.3320162606232773
SaProt_650M,PA,-0.14058012499403655
SaProt_650M,SCN5A,0.08796496242655764
SaProt_650M,SPIKE,0.6352955343675825
SaProt_650M,MBD11,0.6668341253775999
SaProt_650M,A0A192B1T2,0.4491809474320125
SaProt_650M,BBC1,0.5108045017159517
SaProt_650M,P53,0.5300736169012772
SaProt_650M,B2L11,0.22077906216986953
SaProt_650M,VKOR1,0.4869152954484118
SaProt_650M,DNJA1,0.365378560601571
SaProt_650M,RS15,0.4800451439267679
SaProt_650M,NPC1,0.48142281105990786
SaProt_650M,HIS7,0.1036771014452059
SaProt_650M,Q2N0S5,0.47039652570382745
SaProt_650M,VILI,0.7164330712092671
SaProt_650M,MET,0.5706332867699025
SaProt_650M,AMFR,0.4570232417533448
SaProt_650M,RASH,0.3613557472337874
SaProt_650M,PR40A,0.5309803958125872
SaProt_650M,SRBS1,0.5756811031302064
SaProt_650M,NUD15,0.6812078578161993
SaProt_650M,GAL4,0.5974812424589871
SaProt_650M,RPC1,0.07718506256972515
SaProt_650M,OBSCN,0.754102846040304
SaProt_650M,CSN4,0.610012472223252
SaProt_650M,CAPSD,0.26555218459224034
SaProt_650M,ENV,
SaProt_650M,YAIA,0.6870300545276392
SaProt_650M,LYAM1,0.36869539642340143
SaProt_650M,PSAE,0.4400318598157507
SaProt_650M,CCDB,0.43564571632194604
SaProt_650M,SPG1,0.37088263439237434
SaProt_650M,PIN1,0.7325547519598429
SaProt_650M,CAR11,0.3550046204969747
SaProt_650M,PITX2,0.4980148171279066
SaProt_650M,ANCSZ,0.5765262952788229
SaProt_650M,P53,0.6449730734534429
SaProt_650M,HXK4,0.42804287160978544
SaProt_650M,BCHB,0.3964736702770853
SaProt_650M,F7YBW8,0.260787102892366
SaProt_650M,TRPC,0.5682395433177398
SaProt_650M,POLG,0.014743261753898979
SaProt_650M,SC6A4,0.5855830824812208
SaProt_650M,DLG4,0.42143520828593806
SaProt_650M,SPG2,0.37464348740516185
SaProt_650M,HSP82,0.4333495899544655
SaProt_650M,YNZC,0.4868393383697401
SaProt_650M,DYR,0.44783474216593117
SaProt_650M,HSP82,0.35941529168961217
SaProt_650M,PTEN,0.49700677380458713
SaProt_650M,SQSTM,0.6423188971936861
SaProt_650M,RASK,0.4182605227890992
SaProt_650M,BLAT,0.5269758180569083
SaProt_650M,ADRB2,0.551277248326764
SaProt_650M,SYUA,0.17625059814957106
SaProt_650M,PPARG,0.7395684744100943
SaProt_650M,NUSG,0.5011151237546367
SaProt_650M,OXDA,0.39546410464637
SaProt_650M,SUMO1,0.4973440239130552
SaProt_650M,PKN1,0.3227673256549307
SaProt_650M,RAF1,0.41079537665738536
SaProt_650M,RASK,0.2002934439704785
SaProt_650M,UBE4B,0.5626943843354347
SaProt_650M,RFAH,0.4770100560504198
SaProt_650M,A0A2Z5U3Z0,0.5547687949308377
SaProt_650M,TCRG1,0.7429836442287795
SaProt_650M,VRPI,0.7164990690282483
SaProt_650M,VKOR1,0.38648217496855175
SaProt_650M,PHOT,0.6287715222532795
SaProt_650M,C6KNH7,0.5750807275957801
SaProt_650M,GRB2,0.6781067917416695
SaProt_650M,NKX31,0.49162884965210185
SaProt_650M,RCD1,0.38566807766073596
SaProt_650M,CALM1,0.2591489049508539
SaProt_650M,SBI,0.6722435948866067
SaProt_650M,YAP1,0.45390191393883905
SaProt_650M,TPOR,0.37893752631704725
SaProt_650M,KCNH2,0.27728643216080406
SaProt_650M,AMIE,0.5963070965953016
SaProt_650M,UBC9,0.39406679929719984
SaProt_650M,HSP82,0.31764889907047145
SaProt_650M,SPIKE,0.5339843686146609
SaProt_650M,HXK4,0.48382499196907885
SaProt_650M,CCDB,0.4825601652967785
SaProt_650M,TPK1,0.2996757224000652
SaProt_650M,FECA,0.48475044215332125
SaProt_650M,NUSA,0.6214318172295938
SaProt_650M,RPC1,0.006994151347455906
SaProt_650M,CASP3,0.5724146438864406
SaProt_650M,KCNE1,0.09495295686692284
SaProt_650M,ILF3,0.40330483324359745
SaProt_650M,F7YBW8,0.27984060009376466
SaProt_650M,SCIN,0.5861194406487865
SaProt_650M,RL20,0.4257684482437855
SaProt_650M,REV,0.3215121707759255
SaProt_650M,CASP7,0.6187150288004738
SaProt_650M,CUE1,0.680848988404962
SaProt_650M,ERBB2,0.4644753083613998
SaProt_650M,A4,
SaProt_650M,DN7A,0.5324332040153303
SaProt_650M,CBPA2,0.4774091816636037
SaProt_650M,VG08,0.7596669524532675
SaProt_650M,Q8WTC7,0.27025516915503833
SaProt_650M,ESTA,0.39280090474435386
SaProt_650M,LGK,0.4373266540888797
SaProt_650M,SAV1,0.3762651233287768
SaProt_650M,DLG4,0.444431016700972
SaProt_650M,Q59976,0.5837934268364854
SaProt_650M,MAFG,0.5499878691368234
SaProt_650M,A0A2Z5U3Z0,0.47756937038167446
SaProt_650M,D7PM05,0.49974832300999544
SaProt_650M,UBE4B,
SaProt_650M,AACC1,0.5268172985076616
SaProt_650M,KCNJ2,0.3391263225155298
SaProt_650M,DYR,0.4782046450613663
SaProt_650M,KCNJ2,0.32600092162792627
SaProt_650M,PPM1D,0.6270198768140804
SaProt_650M,RCRO,0.6434476084541035
SaProt_650M,CBS,0.3729986647002572
SaProt_650M,GFP,0.38434151963460733
SaProt_650M,A0A247D711,0.4156836452451645
SaProt_650M,ISDH,0.6629563526133077
SaProt_650M,RBP1,0.5134393991574119
SaProt_650M,CD19,0.30713590812103975
SaProt_650M,MYO3,0.6420898658413965
SaProt_650M,PAI1,0.43685304756841464
SaProt_650M,TADBP,-0.2479867683931144
SaProt_650M,Q53Z42,0.3030199808515738
SaProt_650M,RL40A,0.3714227087635882
SaProt_650M,CBX4,0.536473546939582
SaProt_650M,BRCA1,0.5248793299603923
SaProt_650M,RDRP,0.19730158339157464
SaProt_650M,RL40A,0.30603023293186854
SaProt_650M,ACE2,0.23125411636785964
SaProt_650M,MK01,0.1357400438686378
SaProt_650M,THO1,0.4419571876362913
SaProt_650M,P84126,0.545385106630485
SaProt_650M,S22A1,0.5492780494062601
SaProt_650M,NPC1,0.6305794772194995
SaProt_650M,NCAP,0.14797371408883428
SaProt_650M,I6TAH8,0.07558433300377475
SaProt_650M,GDIA,0.44337107545207294
SaProt_650M,P53,0.6517718976770083
SaProt_650M,BLAT,0.721662918553452
SaProt_650M,TRPC,-0.041182944139571166
SaProt_650M,TNKS2,0.5933662128971761
SaProt_650M,POLG,
SaProt_650M,P53,0.5425602251059071
SaProt_650M,SPG1,0.7844976076555024
SaProt_650M,S22A1,0.6240818106774171
SaProt_650M,SDA,0.6927119273160519
SaProt_650M,RPC1,0.6232892956398564
SaProt_650M,OTU7A,0.6770376903886953
